564	2420	
5696	2123	
3666	3809	
7409	2459	
4040	2207	
9782	9821	
7241	5443	
7055	2538	
8921	9857	
9482	4284	
7276	3292	
4496	1656	
7243	4655	
3296	2678	
4100	1900	
2301	9044	
300	1289	
10238	3984	
3444	2563	
2450	10172	
8877	9002	
6373	676	
3626	1788	
8076	9651	
673	5317	
777	3595	
10813	4660	
4051	7052	
419	8609	
2774	5428	
6686	6459	
7546	332	
105	6062	
5811	7891	
4929	10745	
204	1763	
1877	141	
1872	7985	
2770	5746	
10559	7707	
1159	9732	
1609	6226	
10370	6738	
3690	1439	
582	3735	
3554	4906	
1322	465	
6839	1157	
1030	7455	
4210	7535	
7100	9720	
10739	5420	
2801	7519	
962	3114	
1215	3330	
1659	4702	
5776	7697	
3365	9949	
7673	2827	
9415	8847	
1729	2852	
9911	1693	
10644	9900	
1177	8827	
4968	6209	
192	3361	
3331	8916	
10196	4379	
1143	2697	
2416	5632	
9883	9864	
438	9936	
5528	9760	
6930	10583	
6461	9555	
9184	2742	
5503	3861	
1443	10600	
5488	10214	
1202	1834	
850	9543	
1513	7220	
8713	10329	
9794	980	
10890	7545	
4221	10322	
8420	8263	
9891	3053	
2618	2030	
7715	2164	
2561	4950	
6632	7538	
700	2069	
223	9904	
4906	5132	
88	4470	
2337	4653	
880	8341	
3913	450	
6025	4003	
9879	9881	
10775	2049	
2740	349	
3999	4746	
5442	254	
6038	689	
7755	6495	
5307	6381	
5157	2632	
4370	7793	
3014	1186	
9718	316	
5264	1608	
9498	5415	
10512	6077	
8093	9500	
3721	2872	
9480	7820	
9456	5988	
284	5185	
900	6988	
3885	10074	
197	5867	
6709	1429	
590	2114	
9790	8654	
9087	4795	
2792	6126	
5987	10114	
10523	831	
10499	3964	
8594	10963	
2613	4743	
540	7293	
6813	3289	
728	415	
9813	2532	
10564	7746	
2932	8302	
8370	716	
3705	3992	
3632	2284	
2563	7788	
4714	7185	
1615	7857	
6350	4432	
9836	7476	
7924	4580	
10366	2588	
3976	4656	
8901	6663	
1798	8232	
4953	6307	
1744	4454	
964	10348	
5502	4200	
9788	9572	
7459	638	
9100	4186	
9625	9057	
3951	4593	
10168	2535	
2024	3136	
5448	236	
10376	674	
3536	1378	
5037	4308	
4762	1152	
6475	6236	
3669	5057	
5233	545	
5278	9932	
9739	5085	
4052	8745	
4312	9462	
6159	10507	
8623	3516	
4045	8840	
6547	598	
8280	7189	
1520	10133	
2255	8478	
5120	6018	
7120	5796	
7727	6443	
6583	1128	
3927	3784	
6141	9995	
585	2012	
9063	6216	
6217	3503	
1834	113	
2276	3392	
744	4286	
1017	7848	
538	8964	
8225	5626	
3843	10809	
4396	1478	
8500	6246	
1458	7437	
8865	5942	
4866	1654	
6287	3395	
7322	6839	
4296	6680	
2348	4087	
3085	2112	
5890	3248	
5390	1285	
6798	3611	
5609	1749	
10824	972	
8301	10151	
1548	10068	
4730	10716	
6175	10308	
2728	4224	
4518	2519	
10176	1887	
9539	10969	
6362	2940	
8229	9828	
8115	4525	
2163	4593	
3787	7138	
1565	6283	
6017	4708	
8784	7703	
972	2187	
603	8903	
1839	704	
1890	6831	
7327	41	
5679	8823	
10732	3227	
7351	1238	
10386	8873	
2224	6120	
10403	9562	
5846	6790	
5346	8049	
220	7987	
8886	5678	
1869	991	
2162	3242	
175	7397	
8061	4999	
8256	3807	
1027	694	
6544	6073	
295	602	
8659	9491	
8547	8290	
9745	2359	
9470	5620	
3252	6251	
5096	3213	
1270	2889	
5181	3789	
3588	8145	
956	7023	
7394	2400	
8074	1934	
2212	9730	
7896	10754	
4687	626	
430	1130	
10362	6675	
3082	2060	
9660	175	
4097	4960	
8787	548	
7353	6099	
7270	8679	
2249	2350	
10344	2536	
10909	4406	
9298	8405	
7865	5423	
3899	4634	
7185	4506	
6942	3814	
4188	350	
9304	4186	
2251	10970	
1821	5514	
5321	8504	
5527	9694	
10880	2262	
329	1546	
2789	8302	
2806	9688	
4458	4765	
5849	5200	
10847	2856	
6784	2670	
2507	6778	
5570	9801	
116	9026	
6418	2916	
3633	5553	
6032	45	
7513	1738	
10762	4171	
10122	6354	
10484	7037	
9183	3167	
9865	7038	
3735	7221	
4356	5412	
1718	8339	
10888	4399	
7530	3637	
6608	3079	
3780	10834	
3651	7238	
7577	2173	
8432	10580	
9141	4185	
5891	954	
4347	8149	
4025	3814	
186	3047	
2109	5133	
5335	85	
4751	4918	
6923	7166	
10982	931	
7482	6311	
10378	579	
6024	2170	
5096	7763	
3031	2849	
10547	5051	
8073	0	
2259	6564	
30	4328	
1405	4463	
1339	7640	
6591	4281	
1791	4574	
1334	4435	
211	1452	
8534	9189	
8470	733	
8085	9482	
1042	6846	
2252	743	
1582	753	
4579	6749	
1801	3781	
2840	9479	
6208	1834	
5684	4277	
6740	3720	
810	4582	
1163	9191	
6789	6676	
7377	5104	
7685	377	
9962	4715	
5141	4696	
1903	5554	
2788	599	
1475	8554	
4261	7584	
3857	9074	
2382	6574	
1900	917	
9666	9612	
10242	9281	
1291	3689	
406	5729	
10127	10056	
5817	4096	
7502	7220	
5380	5284	
6406	8273	
10932	2106	
8082	8141	
8482	1616	
4229	6894	
9318	4589	
2863	5093	
4911	8621	
2931	6504	
3546	7905	
1317	8725	
9437	5531	
4090	3889	
6727	415	
8085	1041	
2494	6004	
3811	6200	
372	7554	
5973	224	
862	5046	
6784	5636	
10330	9737	
1362	3593	
1109	6103	
9682	1812	
5879	5570	
9724	2934	
7804	8839	
6177	10437	
10775	9488	
5895	340	
4349	809	
10714	7947	
1083	7086	
2630	2377	
9364	10713	
768	9069	
2379	6650	
4288	6588	
4970	8430	
10125	677	
3229	1202	
4093	6601	
1518	1577	
2191	4270	
1758	8529	
2168	6490	
2932	5924	
6757	8692	
2757	1154	
1291	6878	
6128	2756	
7001	9166	
6740	8587	
8503	8773	
4953	8279	
9022	5447	
7992	316	
2291	8640	
5440	6590	
3657	7360	
10966	237	
6018	8277	
6424	10499	
7986	2296	
4574	6619	
4416	5210	
4517	7956	
9833	2228	
8265	10634	
155	1101	
7903	3462	
6603	4326	
9284	1340	
9883	3466	
10358	5114	
6508	10441	
7429	9296	
1931	2995	
1437	4970	
5059	10898	
10970	6419	
4344	6601	
856	2356	
75	3513	
9191	3802	
5279	690	
9167	1886	
1110	1141	
430	7741	
10480	6168	
1251	7840	
1586	10307	
7326	5710	
6231	3840	
4590	10589	
2366	5792	
10494	6895	
5199	2847	
2909	5393	
10115	2785	
6848	8055	
3295	8287	
5151	2699	
3772	8129	
1649	5773	
903	10328	
10620	84	
5072	3115	
8517	2099	
4641	9614	
9024	5990	
2237	4388	
10533	7595	
8178	4025	
8743	10630	
8932	6466	
5698	629	
9392	8440	
1528	2738	
529	2079	
8272	10431	
8747	1140	
10813	4379	
9482	4789	
8302	6371	
829	1635	
9246	8164	
6765	5051	
130	3252	
1380	2434	
7099	6592	
716	4158	
6744	1568	
10325	8761	
8897	4343	
1585	6824	
4865	2383	
10240	2283	
121	6169	
6476	7773	
9701	10058	
4984	1938	
4974	921	
2426	8432	
915	4300	
3377	6671	
2789	4666	
6141	618	
10790	8964	
4698	127	
1844	5309	
1608	10363	
7815	8593	
6435	6110	
10413	801	
10354	4190	
1039	10380	
6837	4688	
7898	6009	
4784	3209	
8412	48	
2086	7802	
6248	8641	
9956	4266	
7728	5005	
8252	1565	
10046	3489	
4162	9834	
7239	5488	
6815	10579	
1292	5048	
191	9829	
8031	10621	
5849	2648	
3854	10377	
4227	10784	
8039	10261	
8671	5505	
4881	7017	
8877	4970	
7202	3431	
4094	4840	
730	822	
4731	4995	
9651	418	
10184	5501	
1091	10737	
7185	5926	
10008	10993	
3007	4742	
9864	4596	
1670	6394	
9625	5573	
3638	3247	
3091	9061	
5380	1837	
8120	9854	
7237	3722	
6277	7145	
1031	3408	
6657	8778	
7603	5888	
7094	3505	
5930	2085	
9592	9292	
10491	10382	
2513	7159	
7351	3715	
6551	4326	
8137	10713	
4811	7065	
8269	632	
135	9374	
9668	10961	
779	3301	
3561	10925	
5939	5820	
4676	7857	
2185	6955	
9096	5166	
9666	1450	
10434	6292	
2440	3454	
5472	10335	
1276	4394	
10572	4346	
1829	6626	
9028	9383	
7674	6115	
5136	2824	
495	4623	
9039	3312	
7087	4444	
2237	1027	
6487	164	
6845	1660	
8691	2047	
6951	6581	
10575	4964	
3703	7673	
1092	1919	
9698	9838	
10741	5956	
8949	6726	
180	9113	
8412	6860	
4454	4362	
7827	4155	
2016	3134	
8156	9610	
5781	1311	
10654	7164	
2317	1143	
8383	9180	
1491	4334	
6878	8414	
6443	8439	
8167	2849	
3278	810	
7860	5088	
427	1013	
9676	4120	
8060	6491	
2954	4795	
3522	3286	
3589	6107	
7686	3417	
4767	6674	
8046	1534	
3045	5774	
6496	9767	
4850	2442	
8693	5632	
3144	3968	
37	9081	
9108	7259	
8811	3169	
5085	544	
10844	2861	
2665	7908	
1786	3569	
123	1392	
9904	9373	
5157	6050	
1889	7273	
9781	8686	
6433	10643	
7136	2289	
7999	9285	
9000	2141	
9637	8724	
2611	1201	
7830	7266	
6530	6272	
6115	4381	
9610	8922	
7946	25	
6546	5895	
2756	4800	
10417	3359	
8553	5370	
196	7832	
1403	2064	
522	6975	
7627	857	
2508	7111	
3155	5351	
2691	3087	
5666	7284	
215	3413	
1621	1679	
7930	7552	
2800	10323	
5559	4444	
2441	5014	
5170	10095	
9269	5654	
6518	3648	
7241	4255	
10069	879	
9495	2946	
7759	255	
6707	8384	
1097	8096	
2065	10332	
9369	7978	
4885	2470	
6677	5947	
103	5579	
9885	4977	
2281	5226	
2339	916	
7902	10162	
1309	4602	
4216	1023	
1364	7782	
1926	10499	
8453	4203	
1417	8048	
1514	4378	
9033	2476	
6844	4739	
1024	838	
5718	7	
9531	5381	
201	2692	
1041	10392	
10640	8322	
9017	8440	
6055	8739	
9724	353	
9525	7808	
8260	9343	
7803	6094	
7536	7886	
5432	5607	
1645	10498	
10298	10844	
5234	7516	
10931	4424	
4936	6502	
10054	2344	
10540	1293	
9468	6039	
155	9277	
1480	934	
2609	8604	
6507	3833	
6757	4540	
6988	8252	
9708	8564	
3280	8340	
8553	6288	
8530	1354	
10350	1004	
4799	1786	
9978	5696	
4600	10986	
5975	669	
8605	4845	
118	2454	
6963	4056	
9946	9713	
10865	8220	
110	6325	
1509	3978	
9867	4790	
2558	10445	
9265	707	
5901	7536	
7489	5761	
965	808	
8350	7840	
628	28	
1654	5643	
9949	2362	
4600	10397	
9636	10723	
3116	6535	
1901	2118	
5713	766	
6921	6931	
7679	1889	
4638	4621	
170	5960	
8681	7138	
7055	1648	
715	9223	
6654	9507	
3157	10700	
4268	7684	
10074	10168	
2516	10088	
6056	1973	
1026	9840	
6233	1395	
8620	2955	
9764	8747	
149	10120	
6051	761	
9574	2017	
1498	9421	
7123	492	
9811	5795	
1304	6339	
8920	9518	
4342	2203	
8582	9451	
510	7753	
7426	2873	
753	6904	
10003	3191	
4122	616	
2043	486	
7080	10720	
2611	6102	
1715	6508	
9386	1348	
3010	6553	
3690	6104	
6127	7349	
4768	1092	
3920	2325	
6918	6825	
5747	3462	
7342	5804	
3741	4308	
8981	9982	
6959	9305	
5377	2425	
3269	4981	
7017	9101	
2500	8004	
3848	6003	
2400	9765	
5589	3345	
6751	10126	
8609	1028	
725	8605	
10702	3724	
9053	3209	
9737	1465	
10065	16	
5236	7387	
2455	7026	
10523	567	
4616	7586	
184	2821	
7333	5124	
2973	6870	
6248	3513	
1502	7604	
884	4200	
2328	4433	
6211	4088	
10682	1569	
7298	4200	
10694	828	
6146	1375	
6596	6899	
3334	7975	
2452	3852	
8388	6619	
2117	5729	
8490	4098	
3751	1634	
2231	10852	
250	6491	
3075	6793	
1528	3872	
4371	8257	
2566	5324	
3285	4030	
4354	2241	
6860	7749	
9609	10946	
10760	3108	
6856	4901	
9574	6957	
1853	9652	
5000	9024	
3906	6730	
7336	6360	
1908	1498	
4886	1011	
10206	6947	
2564	7029	
1245	8649	
6418	9006	
8616	2885	
6354	607	
10415	9044	
10354	6005	
6916	4172	
3386	2628	
650	10811	
7129	2004	
2928	2826	
6705	4377	
6050	239	
5683	3908	
10061	312	
328	3695	
293	211	
2237	9022	
7357	9547	
9137	353	
2297	7116	
1247	2574	
1731	8296	
8851	315	
10145	3346	
7603	6321	
10872	1519	
2835	484	
3759	8228	
9069	8623	
2922	7603	
8563	10388	
3752	2647	
7538	265	
5148	3471	
1277	9614	
9725	6960	
8299	1275	
10426	2290	
38	7183	
1102	7220	
6441	4379	
9627	9788	
413	2348	
5583	910	
272	4567	
2160	8222	
9474	10367	
7836	10161	
4085	3539	
10249	5045	
9001	5219	
5438	8634	
4002	2128	
4212	1256	
5999	5435	
8237	4383	
4047	7805	
2911	8021	
1665	5694	
9189	5985	
8664	586	
10387	7335	
6993	717	
10155	6645	
3427	7903	
6753	10858	
2282	4387	
10895	774	
6008	8889	
6478	5181	
2881	10604	
7290	5189	
8625	1957	
3792	206	
1748	766	
2198	217	
2761	2731	
3567	7593	
2196	1922	
3451	326	
10711	4147	
5887	1537	
10004	9147	
7477	9114	
290	4771	
3779	7341	
1537	1869	
6352	8139	
3267	9590	
9569	10932	
3385	911	
9255	602	
1528	4493	
3522	6368	
9734	1737	
2318	9290	
1029	4114	
8640	7367	
5466	1374	
6765	3344	
4570	6752	
8319	9524	
8099	7643	
4501	284	
6650	1468	
10846	6018	
3166	3421	
10034	9311	
3215	2358	
5957	9425	
7908	5759	
3377	6171	
7633	10808	
430	5038	
289	7761	
2201	2006	
1390	8717	
7575	5959	
1010	1817	
3556	7374	
6992	715	
7604	9844	
2628	10197	
3604	6053	
4044	2569	
10318	151	
3570	6583	
4384	5430	
327	7281	
10344	2660	
10077	943	
6782	9014	
441	2422	
9646	10249	
10435	4052	
1160	10947	
1459	10583	
1278	9607	
5954	1147	
4257	7152	
1010	8458	
8032	10118	
9499	10197	
1543	10798	
10915	7961	
2744	8476	
6057	6429	
5960	9156	
8239	7528	
8680	9367	
5881	1727	
3918	4760	
694	8668	
9616	7493	
3906	8226	
637	10987	
9813	9989	
1872	611	
3020	2134	
5705	6305	
5586	636	
4058	7139	
3314	2519	
8331	2638	
7660	4221	
10746	8523	
2498	4399	
3035	2289	
3685	4950	
5655	508	
7265	8623	
8156	676	
9633	6510	
6545	10480	
1385	10150	
3772	4713	
5110	5878	
4522	4411	
644	10319	
4411	5886	
4276	10851	
9591	819	
10175	6400	
4601	3546	
4524	4465	
9878	3680	
9922	1949	
3002	1293	
9843	6537	
3328	8916	
2861	2200	
3387	4355	
3869	2011	
2389	762	
10578	4980	
2099	8113	
8740	3612	
5556	2586	
6439	2517	
5781	5750	
8032	7025	
4386	1675	
7762	1561	
6026	7339	
10565	8930	
112	1944	
3773	1113	
7961	7323	
4690	5983	
2279	9036	
49	10792	
10977	8083	
5022	1725	
10556	8805	
9084	9298	
1435	18	
9683	1994	
246	5931	
4557	6422	
8930	4802	
2709	5100	
7789	4146	
10892	7852	
7332	2644	
6513	3318	
1923	5027	
4445	7271	
416	4280	
2408	4075	
5036	5567	
6843	5084	
5679	6370	
7163	5576	
3855	8708	
9238	9689	
8676	8813	
6366	2670	
10460	100	
3247	2422	
4110	580	
2575	1732	
3829	6125	
6193	4167	
8467	7099	
7341	4097	
1231	6316	
3080	2887	
4124	7586	
643	3567	
6000	6544	
1298	9005	
5206	5794	
220	6505	
8328	5989	
3226	7954	
10076	493	
4470	6126	
7449	9797	
2442	9977	
4495	7625	
5969	7018	
10457	1376	
9526	4366	
4352	3085	
2615	7396	
6709	10997	
10917	1703	
4434	2299	
4027	10210	
10421	5390	
5153	7661	
2026	10604	
5276	3294	
8213	8328	
6971	459	
5601	7726	
9544	9052	
3599	4312	
2162	2525	
10766	8769	
10579	8497	
7043	6182	
699	10770	
5029	356	
5752	3181	
1832	2533	
2231	3563	
900	7613	
8604	1609	
10058	3216	
793	1401	
10363	1958	
9927	2529	
10492	2166	
6247	6154	
273	4064	
10451	5923	
2765	6783	
6655	1427	
6939	10395	
7181	630	
10005	869	
8353	5151	
1126	2443	
7713	9715	
3950	9419	
8688	918	
2562	1213	
1889	3455	
9045	8761	
10738	8518	
8519	6399	
1772	8526	
5567	7037	
7741	8414	
6808	827	
10088	1177	
4134	9434	
7050	2573	
6780	9675	
2266	3361	
9428	5013	
3428	9023	
7922	4990	
3521	10705	
437	2290	
8743	1328	
1714	6473	
8113	3487	
9582	9771	
1235	9294	
272	2351	
628	5186	
9914	3665	
4551	10474	
6722	1337	
6776	10429	
7489	5880	
4288	7175	
3943	10710	
9093	5010	
9096	7631	
10289	6833	
3543	8196	
3917	9416	
8966	6957	
3067	9303	
8847	5084	
10229	4598	
6330	8293	
1260	4410	
7844	1681	
7952	10460	
9560	9586	
7193	2699	
4588	3889	
6768	7576	
8771	1579	
9910	5144	
5314	8698	
4134	7046	
2489	951	
1761	1030	
9161	998	
3423	8391	
8684	1866	
1412	1736	
7293	2839	
5607	8131	
8397	622	
6202	3070	
7471	6523	
7366	6422	
433	2162	
8239	3790	
8663	6088	
9056	1606	
7486	4022	
810	6751	
4665	4592	
2462	4194	
9140	3884	
3973	10792	
8627	1886	
2519	8460	
10837	9488	
2984	8589	
1947	279	
7580	8432	
4447	7593	
7251	154	
7026	4634	
8173	1314	
1926	7861	
6002	8261	
4397	471	
5878	4227	
6844	1616	
9704	7431	
600	3307	
9454	9629	
2763	3741	
5519	8219	
7891	7730	
7396	10874	
5048	6867	
2980	9142	
3015	9907	
8946	1032	
1559	1257	
1357	941	
2807	9040	
1588	6983	
6347	6121	
4020	4545	
1817	5402	
10959	8280	
8524	9632	
4547	5645	
9556	10616	
1276	8344	
3144	6668	
9999	7318	
746	5729	
8364	674	
9349	8876	
1254	6018	
6461	6732	
10475	4704	
3466	6067	
9411	4417	
427	7855	
8374	435	
8675	10717	
9951	10719	
9699	6501	
6311	4829	
10428	10440	
10327	1991	
4182	4294	
8230	7614	
7338	10028	
2410	9137	
8393	4498	
575	7196	
4631	4403	
473	7892	
7688	7949	
4736	424	
117	4001	
4423	6956	
9434	7829	
9825	10071	
7215	3524	
89	4156	
7729	5047	
10948	5422	
7749	3476	
10453	3165	
1520	461	
5388	6133	
10150	2356	
940	4605	
221	9370	
7255	9845	
205	9047	
1825	10888	
4662	3299	
2734	2577	
10542	5235	
3017	698	
1485	5567	
5626	2488	
5087	4881	
4810	619	
10342	7536	
3550	537	
8946	3402	
8710	1145	
5254	2280	
1441	5293	
8607	5979	
823	5352	
1683	700	
4642	10527	
1524	2065	
9642	981	
8808	2836	
6972	4567	
86	9589	
2622	6494	
1471	2344	
10521	6674	
9455	9321	
7004	5163	
7718	7876	
1049	2651	
1896	5561	
1582	9392	
6973	3076	
2570	6853	
4549	8291	
8281	920	
1828	3344	
5918	6670	
6358	1166	
5132	3123	
6511	7257	
6282	310	
1113	7998	
3105	5768	
10587	10161	
8307	1869	
3011	6590	
4209	1691	
9448	9687	
9544	7095	
9270	2995	
4522	280	
9574	9472	
8389	3187	
1577	10920	
3050	6269	
5114	4150	
8212	3679	
9357	9068	
9466	9627	
6648	2493	
5211	4342	
8980	9885	
8885	270	
9944	6136	
642	5026	
10666	8688	
9984	3448	
10514	3640	
7035	5577	
9094	3997	
9738	10657	
7036	2533	
9106	7331	
4975	8423	
2867	6593	
2096	10866	
8333	9025	
6104	7594	
9582	5876	
3128	9940	
7427	216	
10486	5443	
696	2661	
2828	6203	
6526	6764	
10950	1059	
8024	9090	
6720	4544	
10842	6117	
5210	10804	
6639	2038	
6641	4917	
10869	4156	
8395	8689	
10703	1121	
7390	7023	
247	4022	
5589	7050	
1854	10018	
5976	7775	
1449	1047	
9391	7701	
5785	7061	
940	4924	
6472	2808	
3274	4837	
1723	3061	
5477	5738	
6328	5218	
9831	6015	
1893	7371	
4748	6541	
6690	10288	
2907	6512	
5565	3523	
3530	9806	
5416	5712	
7021	3455	
2721	5726	
7090	7332	
2966	1682	
3964	5577	
6306	1466	
649	1148	
737	5295	
5466	6159	
2188	10371	
5744	7802	
9321	1746	
1589	5721	
1554	1270	
2710	8781	
4488	10098	
8075	3302	
5516	2296	
5415	7974	
1041	3558	
7923	3889	
2354	4906	
1354	9152	
508	9375	
4864	5653	
207	8048	
2348	4641	
8798	8377	
6535	3321	
3496	8828	
3775	4616	
1091	185	
3661	10645	
2821	2039	
2888	7404	
3038	5751	
10067	6939	
7197	9033	
1090	4611	
8397	6150	
4460	7238	
2227	3275	
2613	8711	
6167	6647	
467	3853	
10797	492	
5179	538	
10559	10473	
5576	3504	
6681	584	
10847	3827	
10120	3411	
8713	466	
1423	9930	
406	5854	
5360	8063	
130	6733	
4588	6467	
5231	8872	
9879	2641	
3919	7088	
9923	5480	
8924	6008	
6679	10134	
3551	4636	
10683	9999	
465	1151	
1179	2133	
3753	6858	
1829	6258	
9434	7296	
1801	3744	
2679	9806	
3205	10602	
7126	3736	
6746	139	
1119	5295	
7070	7996	
5928	6766	
6935	8164	
4150	8940	
1056	1767	
2210	7180	
10227	4425	
2349	2135	
9483	9508	
889	1204	
7125	8500	
10310	10701	
2139	5956	
7478	4075	
6404	7162	
70	8636	
2219	8085	
49	10144	
6931	2287	
4026	1020	
7916	1189	
3190	7341	
10324	4267	
9811	8910	
7869	3844	
7177	9709	
6622	4439	
3596	4807	
1081	8926	
6315	7028	
3281	10000	
1016	8557	
5446	4742	
1956	2578	
8151	3787	
8710	1328	
6754	4380	
9736	9423	
10699	8239	
5151	314	
1070	9184	
9941	928	
426	3006	
2724	10295	
2309	4012	
7425	6176	
8966	4603	
7154	709	
2515	3052	
4237	2791	
6495	10628	
4655	7645	
3839	4289	
1334	8846	
9106	2617	
4764	4255	
5387	321	
1256	1481	
6628	6547	
1130	4953	
9977	4433	
3171	8003	
6022	8725	
10487	3289	
4373	8891	
9712	8292	
4968	7038	
5032	5958	
8799	7423	
9731	2182	
8087	7573	
798	5290	
3304	2358	
10920	9899	
6984	427	
7763	218	
7161	10961	
6943	1688	
9076	4212	
5820	9900	
337	9878	
5569	8485	
2917	7957	
5614	31	
7229	10299	
9282	6859	
8293	9751	
3346	470	
4744	2944	
6783	4251	
619	2802	
6546	1269	
7018	10033	
671	2885	
9726	7746	
10540	8602	
7010	5194	
940	10574	
4649	5837	
8116	10612	
5967	8320	
4704	8872	
3584	7059	
6859	2863	
10288	702	
7130	10710	
3423	9068	
3308	2974	
10152	6781	
5392	4468	
10583	6493	
4891	8543	
414	5178	
5597	9419	
5434	7899	
4678	2978	
550	10659	
5538	7034	
5084	10501	
614	2642	
3083	106	
2453	4757	
3810	2621	
3260	9433	
3103	9344	
3303	5978	
2844	6503	
9206	3128	
5142	7426	
4495	10311	
10988	5553	
753	7228	
9889	3511	
7074	4117	
9653	2561	
4822	10193	
590	2728	
9156	5271	
6399	1698	
2815	2131	
578	7286	
9486	5035	
3183	8902	
9400	4415	
7033	1687	
9384	10647	
3697	524	
10128	3511	
10282	297	
1757	8885	
4376	5867	
2255	7266	
4685	7765	
3291	9127	
7705	5933	
10263	39	
9326	2573	
8562	1442	
8230	2949	
6837	3819	
8745	2309	
10370	6983	
4462	4784	
9767	2349	
7421	4885	
1823	7781	
8167	10239	
6278	9265	
5227	8916	
8294	1624	
3935	8891	
8427	6273	
9878	6422	
6415	213	
8363	3935	
9162	157	
723	1767	
4626	4986	
6552	7594	
4323	10900	
6920	5166	
1988	6450	
936	1297	
7166	9632	
10878	8442	
6993	6199	
4658	6960	
9052	9758	
512	5432	
4953	3686	
7852	1146	
6443	10531	
6722	8410	
6685	1366	
9850	10652	
2520	4959	
4165	6952	
9968	7912	
622	8582	
2947	1557	
9263	10275	
4360	7248	
7135	4273	
5184	9385	
205	4332	
4779	8866	
1444	8001	
5339	9496	
5491	6041	
3109	4045	
9584	6003	
9673	4547	
832	7872	
6878	4811	
10493	2232	
3586	9891	
4621	9066	
8142	9646	
3155	5344	
10579	7534	
6172	8201	
2363	908	
9872	10432	
4582	9000	
10242	3185	
8239	9372	
3742	2404	
2858	4354	
10007	9994	
6044	4895	
7506	52	
4983	7095	
5266	3884	
7761	9159	
3936	10035	
200	4089	
6199	5825	
4948	8418	
6642	9626	
10424	3736	
8571	2670	
2943	1111	
7616	1497	
9383	9362	
4732	8633	
3981	6991	
6735	7503	
10205	7507	
9947	5492	
4675	9117	
7964	7228	
5355	8519	
2155	5704	
6889	2486	
9040	7005	
2046	1491	
4409	9762	
5920	4633	
1387	3640	
4501	1559	
7579	4114	
7860	8624	
10522	9299	
56	9533	
6083	10926	
10369	637	
4938	10889	
1505	6099	
5843	7211	
10512	6765	
636	8916	
6044	9269	
9184	756	
6016	1840	
3481	4347	
6720	6291	
1057	7840	
8486	8886	
6221	589	
5117	2209	
719	1472	
6976	9587	
7542	1372	
4877	7441	
7484	1549	
8387	8875	
3140	8915	
8525	5410	
9310	3158	
3490	5814	
7032	2336	
170	10372	
6570	7672	
9344	2133	
1838	6922	
5359	4329	
